ruta_imagen1,ruta_imagen2,ruta_imagen3,theta_i,tstamp
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1036.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1036.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1036.png,"[8.63937979737193, -1.6755160819145565, 2.0, 0.7574621188283976, -1.8161609808178056, 1.3237164155149057]",20:39:32
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1037.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1037.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1037.png,"[8.63937979737193, -1.6755160819145565, 2.0943951023931953, -1.2829986289616069, -2.591112866405508, 1.4712025840075054]",20:39:34
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1038.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1038.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1038.png,"[8.63937979737193, -1.6755160819145565, 1.832595714594046, -0.12092058161841734, -2.345974274446522, 3.075716707238861]",20:39:36
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1039.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1039.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1039.png,"[8.63937979737193, -1.6755160819145565, 1.5707963267948966, -1.01511685383417, -1.9234590254070574, 1.0056209788152772]",20:39:38
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1040.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1040.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1040.png,"[8.63937979737193, -1.6755160819145565, 1.308996938995747, -1.907122506972461, -2.033493841087189, 0.8355375875691038]",20:39:40
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1041.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1041.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1041.png,"[8.63937979737193, -1.4660765716752369, -2.0, -3.4073958578764327, -1.886211053913344, 1.1089079732716802]",20:39:42
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1042.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1042.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1042.png,"[8.63937979737193, -1.4660765716752369, -2.0943951023931953, -2.843820433569856, -2.502977468219892, 2.175035857050556]",20:39:44
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1043.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1043.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1043.png,"[8.63937979737193, -1.4660765716752369, -1.832595714594046, -3.290200038451945, -2.004430422088936, 3.042310216086569]",20:39:46
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1044.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1044.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1044.png,"[8.63937979737193, -1.4660765716752369, -1.5707963267948966, -0.9167269067335635, -2.2262415251247765, 0.1881472964228258]",20:39:48
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1045.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1045.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1045.png,"[8.63937979737193, -1.4660765716752369, -1.308996938995747, -1.547782194231582, -1.9534950797251447, 1.7569455267749674]",20:39:50
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1046.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1046.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1046.png,"[8.63937979737193, -1.4660765716752369, 2.0, -1.4568557756299678, -2.2512647918662223, 2.7809953838297043]",20:39:52
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1047.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1047.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1047.png,"[8.63937979737193, -1.4660765716752369, 2.0943951023931953, -2.017987438718118, -2.0171641155246727, 2.64937132313229]",20:39:54
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1048.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1048.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1048.png,"[8.63937979737193, -1.4660765716752369, 1.832595714594046, -1.5534059008048442, -2.1917244309674233, 2.149149496284339]",20:39:56
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1049.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1049.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1049.png,"[8.63937979737193, -1.4660765716752369, 1.5707963267948966, -1.6347939683567918, -2.086991022231425, 0.08446240838972344]",20:39:58
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1050.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1050.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1050.png,"[8.63937979737193, -1.4660765716752369, 1.308996938995747, -2.5736123137123763, -1.889652461181156, 0.5878175893357452]",20:40:00
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1051.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1051.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1051.png,"[8.63937979737193, -1.2566370614359172, -2.0, -2.6714747076901717, -2.5919375265584264, 2.5966005876502996]",20:40:02
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1052.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1052.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1052.png,"[8.63937979737193, -1.2566370614359172, -2.0943951023931953, 0.5603677883724791, -2.5744491938798486, 1.7138553196041875]",20:40:04
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1053.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1053.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1053.png,"[8.63937979737193, -1.2566370614359172, -1.832595714594046, 0.841393688818957, -2.2618923859062368, 1.3384024687823617]",20:40:06
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1054.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1054.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1054.png,"[8.63937979737193, -1.2566370614359172, -1.5707963267948966, -1.920011353558702, -2.5556603636168322, 0.21602976299498114]",20:40:08
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1055.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1055.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1055.png,"[8.63937979737193, -1.2566370614359172, -1.308996938995747, 0.5490932087445253, -1.8483138247132782, 2.9829487776445927]",20:40:10
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1056.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1056.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1056.png,"[8.63937979737193, -1.2566370614359172, 2.0, -0.5555571677570681, -2.26065639582083, 1.193710064524193]",20:40:12
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1057.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1057.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1057.png,"[8.63937979737193, -1.2566370614359172, 2.0943951023931953, -0.9020501506914349, -1.9879414246026645, 0.29829027122132273]",20:40:14
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1058.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1058.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1058.png,"[8.63937979737193, -1.2566370614359172, 1.832595714594046, -2.4044371472943356, -2.254161331113547, 1.2755324842551592]",20:40:16
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1059.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1059.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1059.png,"[8.63937979737193, -1.2566370614359172, 1.5707963267948966, 0.12594382734279597, -1.8323984617816191, 0.18488224402781686]",20:40:18
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1060.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1060.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1060.png,"[8.63937979737193, -1.2566370614359172, 1.308996938995747, -1.7945519993911483, -2.10163250522246, 0.2336874684332528]",20:40:20
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1061.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1061.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1061.png,"[8.63937979737193, -1.0471975511965979, -2.0, 0.08523105477262316, -2.4805042676076945, 0.9859691940949556]",20:40:22
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1062.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1062.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1062.png,"[8.63937979737193, -1.0471975511965979, -2.0943951023931953, 0.2921293977059891, -1.937612143371515, 1.5923163396674735]",20:40:24
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1063.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1063.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1063.png,"[8.63937979737193, -1.0471975511965979, -1.832595714594046, -0.7422826461358878, -1.785487620016592, 2.859555138171837]",20:40:26
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1064.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1064.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1064.png,"[8.63937979737193, -1.0471975511965979, -1.5707963267948966, -2.0024590923290644, -2.1863460450395293, 3.0988471643029216]",20:40:28
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1065.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1065.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1065.png,"[8.63937979737193, -1.0471975511965979, -1.308996938995747, -2.1738516933795413, -2.0627337430832307, 0.7765791845903864]",20:40:30
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1066.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1066.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1066.png,"[8.63937979737193, -1.0471975511965979, 2.0, -1.9548618074612558, -2.407668267552033, 1.028478165280966]",20:40:32
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1067.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1067.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1067.png,"[8.63937979737193, -1.0471975511965979, 2.0943951023931953, -2.698990975057549, -2.360537802606905, 2.653170325140062]",20:40:34
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1068.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1068.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1068.png,"[8.63937979737193, -1.0471975511965979, 1.832595714594046, -2.2243408448730113, -2.600076966129609, 0.5560398082895998]",20:40:36
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1069.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1069.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1069.png,"[8.63937979737193, -1.0471975511965979, 1.5707963267948966, -3.0822993228676374, -2.0895338133873524, 3.0919598195589897]",20:40:38
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1070.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1070.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1070.png,"[8.63937979737193, -1.0471975511965979, 1.308996938995747, -0.8321738281869497, -2.4519076039969816, 0.6257011130105707]",20:40:40
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1071.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1071.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1071.png,"[8.63937979737193, -0.8377580409572782, -2.0, -1.2579431137945294, -2.1477234217854075, 1.0499312802774878]",20:40:42
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1072.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1072.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1072.png,"[8.63937979737193, -0.8377580409572782, -2.0943951023931953, -1.4435751391077698, -2.4357107786257144, 0.8118472152656645]",20:40:44
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1073.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1073.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1073.png,"[8.63937979737193, -0.8377580409572782, -1.832595714594046, -2.5146684915614803, -2.367629230831895, 0.5952028546843184]",20:40:46
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1074.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1074.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1074.png,"[8.63937979737193, -0.8377580409572782, -1.5707963267948966, -0.21610581788044136, -1.8101088263739664, 1.4985400500110189]",20:40:48
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1075.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1075.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1075.png,"[8.63937979737193, -0.8377580409572782, -1.308996938995747, 0.18766765447323586, -2.0797749261517464, 2.5529375153731446]",20:40:50
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1076.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1076.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1076.png,"[8.63937979737193, -0.8377580409572782, 2.0, 0.7317229673401857, -2.3827804660256935, 2.3120262377108682]",20:40:52
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1077.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1077.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1077.png,"[8.63937979737193, -0.8377580409572782, 2.0943951023931953, -0.6696767325342341, -2.4910119323430484, 2.050837039574245]",20:40:54
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1078.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1078.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1078.png,"[8.63937979737193, -0.8377580409572782, 1.832595714594046, -0.6577984540560617, -1.7973515175052572, 0.015299317304038091]",20:40:56
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1079.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1079.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1079.png,"[8.63937979737193, -0.8377580409572782, 1.5707963267948966, -0.6976504163473707, -2.366453394252713, 0.13610374193039246]",20:40:58
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1080.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1080.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1080.png,"[8.63937979737193, -0.8377580409572782, 1.308996938995747, -0.9884937264712605, -2.3926300768096342, 0.38746276311108147]",20:41:00
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1081.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1081.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1081.png,"[9.42477796076938, -2.5132741228718345, -2.0, -3.2701451373197115, -2.3486404689543843, 1.9774652136180124]",20:41:02
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1082.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1082.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1082.png,"[9.42477796076938, -2.5132741228718345, -2.0943951023931953, -1.8570740481348003, -2.0712746605177945, 0.12053057262260114]",20:41:04
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1083.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1083.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1083.png,"[9.42477796076938, -2.5132741228718345, -1.832595714594046, -1.3528701012613142, -2.408417468006376, 2.25075645164138]",20:41:06
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1084.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1084.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1084.png,"[9.42477796076938, -2.5132741228718345, -1.5707963267948966, 0.025140684126915502, -2.223872348109469, 2.5140233034098967]",20:41:08
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1085.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1085.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1085.png,"[9.42477796076938, -2.5132741228718345, -1.308996938995747, -0.9103033635655047, -2.5343099780567053, 0.8735615564453526]",20:41:10
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1086.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1086.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1086.png,"[9.42477796076938, -2.5132741228718345, 2.0, -2.1613239285638928, -2.1743381284792473, 0.41415529611135377]",20:41:12
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1087.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1087.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1087.png,"[9.42477796076938, -2.5132741228718345, 2.0943951023931953, -2.7097720706361406, -2.051447918739632, 3.061442799784543]",20:41:14
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1088.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1088.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1088.png,"[9.42477796076938, -2.5132741228718345, 1.832595714594046, -1.5391119381208969, -1.9372727510148962, 0.6393969992154545]",20:41:16
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1089.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1089.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1089.png,"[9.42477796076938, -2.5132741228718345, 1.5707963267948966, 0.6058116980999588, -2.4551928395968416, 1.3519353058617702]",20:41:18
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1090.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1090.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1090.png,"[9.42477796076938, -2.5132741228718345, 1.308996938995747, 0.3399310552779493, -1.9904402423206695, 1.5785676642039124]",20:41:20
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1091.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1091.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1091.png,"[9.42477796076938, -2.303834612632515, -2.0, -2.3934018207224392, -2.2233864157721417, 2.8103875870948016]",20:41:22
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1092.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1092.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1092.png,"[9.42477796076938, -2.303834612632515, -2.0943951023931953, -1.790590325321518, -2.1253509738143452, 2.419687536329609]",20:41:24
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1093.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1093.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1093.png,"[9.42477796076938, -2.303834612632515, -1.832595714594046, -1.3159839268326898, -1.9900702087777526, 2.557864360116019]",20:41:26
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1094.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1094.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1094.png,"[9.42477796076938, -2.303834612632515, -1.5707963267948966, -1.2738660643911435, -2.134308231638281, 0.12065929486947684]",20:41:28
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1095.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1095.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1095.png,"[9.42477796076938, -2.303834612632515, -1.308996938995747, -1.9779778384948434, -2.0884626994346105, 0.4047807447760257]",20:41:30
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1096.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1096.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1096.png,"[9.42477796076938, -2.303834612632515, 2.0, -0.29808427615141797, -2.053429401875974, 0.967231906459104]",20:41:32
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1097.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1097.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1097.png,"[9.42477796076938, -2.303834612632515, 2.0943951023931953, -1.8511160187542677, -2.286303747598186, 2.075089633262315]",20:41:34
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1098.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1098.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1098.png,"[9.42477796076938, -2.303834612632515, 1.832595714594046, 0.5902335090475206, -1.9708849986893322, 1.7115326740589918]",20:41:36
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1099.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1099.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1099.png,"[9.42477796076938, -2.303834612632515, 1.5707963267948966, -1.0398208528746564, -1.7581712007053123, 0.7582410608816867]",20:41:38
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1100.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1100.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1100.png,"[9.42477796076938, -2.303834612632515, 1.308996938995747, -0.22542218410899162, -1.8444059307349656, 0.7273496728276992]",20:41:40
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1101.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1101.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1101.png,"[9.42477796076938, -2.0943951023931957, -2.0, 0.3048746659147734, -2.551066206438918, 1.4903448302962223]",20:41:42
