ruta_imagen1,ruta_imagen2,ruta_imagen3,t1,t2,t3,t4,t5,t6
"capturas/raw/img_[9.42477796076938, -2.5132741228718345, -1.308996938995747, 9.976746075076147, 175.03995900626202, 23.877857204497733].png","capturas/raw1/img_[9.42477796076938, -2.5132741228718345, -1.308996938995747, 9.976746075076147, 175.03995900626202, 23.877857204497733].png","capturas/raw2/img_[9.42477796076938, -2.5132741228718345, -1.308996938995747, 9.976746075076147, 175.03995900626202, 23.877857204497733].png",9.42477796076938,-2.51327412287183,-1.30899693899575,9.97674607507615,175.039959006262,23.8778572044977
"capturas/raw/img_[9.42477796076938, -2.5132741228718345, 2.0, 52.319990347001415, 154.48084510685626, 143.49319778636908].png","capturas/raw1/img_[9.42477796076938, -2.5132741228718345, 2.0, 52.319990347001415, 154.48084510685626, 143.49319778636908].png","capturas/raw2/img_[9.42477796076938, -2.5132741228718345, 2.0, 52.319990347001415, 154.48084510685626, 143.49319778636908].png",9.42477796076938,-2.51327412287183,2,52.3199903470014,154.480845106856,143.493197786369
"capturas/raw/img_[9.42477796076938, -2.5132741228718345, 2.0943951023931953, 93.1100556568037, 135.6879161576824, 67.22813836776618].png","capturas/raw1/img_[9.42477796076938, -2.5132741228718345, 2.0943951023931953, 93.1100556568037, 135.6879161576824, 67.22813836776618].png","capturas/raw2/img_[9.42477796076938, -2.5132741228718345, 2.0943951023931953, 93.1100556568037, 135.6879161576824, 67.22813836776618].png",9.42477796076938,-2.51327412287183,2.0943951023932,93.1100556568037,135.687916157682,67.2281383677662
"capturas/raw/img_[9.42477796076938, -2.5132741228718345, 1.832595714594046, 179.17809780128505, 51.050372091083354, 89.8202493319608].png","capturas/raw1/img_[9.42477796076938, -2.5132741228718345, 1.832595714594046, 179.17809780128505, 51.050372091083354, 89.8202493319608].png","capturas/raw2/img_[9.42477796076938, -2.5132741228718345, 1.832595714594046, 179.17809780128505, 51.050372091083354, 89.8202493319608].png",9.42477796076938,-2.51327412287183,1.83259571459405,179.178097801285,51.0503720910834,89.8202493319608
"capturas/raw/img_[9.42477796076938, -2.5132741228718345, 1.5707963267948966, 15.385175482506776, 78.28648892698493, 138.12395869399276].png","capturas/raw1/img_[9.42477796076938, -2.5132741228718345, 1.5707963267948966, 15.385175482506776, 78.28648892698493, 138.12395869399276].png","capturas/raw2/img_[9.42477796076938, -2.5132741228718345, 1.5707963267948966, 15.385175482506776, 78.28648892698493, 138.12395869399276].png",9.42477796076938,-2.51327412287183,1.5707963267949,15.3851754825068,78.2864889269849,138.123958693993
"capturas/raw/img_[9.42477796076938, -2.5132741228718345, 1.308996938995747, 150.18735702098004, 35.09068071443389, 67.69339004099851].png","capturas/raw1/img_[9.42477796076938, -2.5132741228718345, 1.308996938995747, 150.18735702098004, 35.09068071443389, 67.69339004099851].png","capturas/raw2/img_[9.42477796076938, -2.5132741228718345, 1.308996938995747, 150.18735702098004, 35.09068071443389, 67.69339004099851].png",9.42477796076938,-2.51327412287183,1.30899693899575,150.18735702098,35.0906807144339,67.6933900409985
"capturas/raw/img_[9.42477796076938, -2.303834612632515, -2.0, 103.69979408424945, 101.16075699970129, 18.47404485847204].png","capturas/raw1/img_[9.42477796076938, -2.303834612632515, -2.0, 103.69979408424945, 101.16075699970129, 18.47404485847204].png","capturas/raw2/img_[9.42477796076938, -2.303834612632515, -2.0, 103.69979408424945, 101.16075699970129, 18.47404485847204].png",9.42477796076938,-2.30383461263251,-2,103.699794084249,101.160756999701,18.474044858472
"capturas/raw/img_[9.42477796076938, -2.303834612632515, -2.0943951023931953, 143.24052211202496, 95.74391736195611, 97.56017404889043].png","capturas/raw1/img_[9.42477796076938, -2.303834612632515, -2.0943951023931953, 143.24052211202496, 95.74391736195611, 97.56017404889043].png","capturas/raw2/img_[9.42477796076938, -2.303834612632515, -2.0943951023931953, 143.24052211202496, 95.74391736195611, 97.56017404889043].png",9.42477796076938,-2.30383461263251,-2.0943951023932,143.240522112025,95.7439173619561,97.5601740488904
"capturas/raw/img_[9.42477796076938, -2.303834612632515, -1.832595714594046, 139.97459794697843, 124.84049758082026, 131.76791994355236].png","capturas/raw1/img_[9.42477796076938, -2.303834612632515, -1.832595714594046, 139.97459794697843, 124.84049758082026, 131.76791994355236].png","capturas/raw2/img_[9.42477796076938, -2.303834612632515, -1.832595714594046, 139.97459794697843, 124.84049758082026, 131.76791994355236].png",9.42477796076938,-2.30383461263251,-1.83259571459405,139.974597946978,124.84049758082,131.767919943552
"capturas/raw/img_[9.42477796076938, -2.303834612632515, -1.5707963267948966, 29.67856852420018, 127.90989460716601, 32.97937040730016].png","capturas/raw1/img_[9.42477796076938, -2.303834612632515, -1.5707963267948966, 29.67856852420018, 127.90989460716601, 32.97937040730016].png","capturas/raw2/img_[9.42477796076938, -2.303834612632515, -1.5707963267948966, 29.67856852420018, 127.90989460716601, 32.97937040730016].png",9.42477796076938,-2.30383461263251,-1.5707963267949,29.6785685242002,127.909894607166,32.9793704073002
"capturas/raw/img_[9.42477796076938, -2.303834612632515, -1.308996938995747, 77.20999884119331, 57.475151491559366, 162.29221935785614].png","capturas/raw1/img_[9.42477796076938, -2.303834612632515, -1.308996938995747, 77.20999884119331, 57.475151491559366, 162.29221935785614].png","capturas/raw2/img_[9.42477796076938, -2.303834612632515, -1.308996938995747, 77.20999884119331, 57.475151491559366, 162.29221935785614].png",9.42477796076938,-2.30383461263251,-1.30899693899575,77.2099988411933,57.4751514915594,162.292219357856
"capturas/raw/img_[9.42477796076938, -2.303834612632515, 2.0, 151.44111613464992, 86.85707912697421, 54.87728219079233].png","capturas/raw1/img_[9.42477796076938, -2.303834612632515, 2.0, 151.44111613464992, 86.85707912697421, 54.87728219079233].png","capturas/raw2/img_[9.42477796076938, -2.303834612632515, 2.0, 151.44111613464992, 86.85707912697421, 54.87728219079233].png",9.42477796076938,-2.30383461263251,2,151.44111613465,86.8570791269742,54.8772821907923
"capturas/raw/img_[9.42477796076938, -2.303834612632515, 2.0943951023931953, 88.6710398084999, 73.70500443675179, 54.40251029067348].png","capturas/raw1/img_[9.42477796076938, -2.303834612632515, 2.0943951023931953, 88.6710398084999, 73.70500443675179, 54.40251029067348].png","capturas/raw2/img_[9.42477796076938, -2.303834612632515, 2.0943951023931953, 88.6710398084999, 73.70500443675179, 54.40251029067348].png",9.42477796076938,-2.30383461263251,2.0943951023932,88.6710398084999,73.7050044367518,54.4025102906735
"capturas/raw/img_[9.42477796076938, -2.303834612632515, 1.832595714594046, 74.39390216096227, 99.32179698268922, 56.85799976763494].png","capturas/raw1/img_[9.42477796076938, -2.303834612632515, 1.832595714594046, 74.39390216096227, 99.32179698268922, 56.85799976763494].png","capturas/raw2/img_[9.42477796076938, -2.303834612632515, 1.832595714594046, 74.39390216096227, 99.32179698268922, 56.85799976763494].png",9.42477796076938,-2.30383461263251,1.83259571459405,74.3939021609623,99.3217969826892,56.8579997676349
"capturas/raw/img_[9.42477796076938, -2.303834612632515, 1.5707963267948966, 13.82288803000921, 1.2608483387409963, 157.94722674137412].png","capturas/raw1/img_[9.42477796076938, -2.303834612632515, 1.5707963267948966, 13.82288803000921, 1.2608483387409963, 157.94722674137412].png","capturas/raw2/img_[9.42477796076938, -2.303834612632515, 1.5707963267948966, 13.82288803000921, 1.2608483387409963, 157.94722674137412].png",9.42477796076938,-2.30383461263251,1.5707963267949,13.8228880300092,1.260848338741,157.947226741374
"capturas/raw/img_[9.42477796076938, -2.303834612632515, 1.308996938995747, 59.39007804275459, 5.701281280204567, 26.75548317563644].png","capturas/raw1/img_[9.42477796076938, -2.303834612632515, 1.308996938995747, 59.39007804275459, 5.701281280204567, 26.75548317563644].png","capturas/raw2/img_[9.42477796076938, -2.303834612632515, 1.308996938995747, 59.39007804275459, 5.701281280204567, 26.75548317563644].png",9.42477796076938,-2.30383461263251,1.30899693899575,59.3900780427546,5.70128128020457,26.7554831756364
"capturas/raw/img_[9.42477796076938, -2.0943951023931957, -2.0, 75.25141304525621, 83.13803369680626, 113.81417590645597].png","capturas/raw1/img_[9.42477796076938, -2.0943951023931957, -2.0, 75.25141304525621, 83.13803369680626, 113.81417590645597].png","capturas/raw2/img_[9.42477796076938, -2.0943951023931957, -2.0, 75.25141304525621, 83.13803369680626, 113.81417590645597].png",9.42477796076938,-2.0943951023932,-2,75.2514130452562,83.1380336968063,113.814175906456
"capturas/raw/img_[9.42477796076938, -2.0943951023931957, -2.0943951023931953, 25.139812715913152, 127.1357862021687, 160.41705212247408].png","capturas/raw1/img_[9.42477796076938, -2.0943951023931957, -2.0943951023931953, 25.139812715913152, 127.1357862021687, 160.41705212247408].png","capturas/raw2/img_[9.42477796076938, -2.0943951023931957, -2.0943951023931953, 25.139812715913152, 127.1357862021687, 160.41705212247408].png",9.42477796076938,-2.0943951023932,-2.0943951023932,25.1398127159131,127.135786202169,160.417052122474
"capturas/raw/img_[9.42477796076938, -2.0943951023931957, -1.832595714594046, 42.211618263795735, 61.528512085418136, 154.53751374788942].png","capturas/raw1/img_[9.42477796076938, -2.0943951023931957, -1.832595714594046, 42.211618263795735, 61.528512085418136, 154.53751374788942].png","capturas/raw2/img_[9.42477796076938, -2.0943951023931957, -1.832595714594046, 42.211618263795735, 61.528512085418136, 154.53751374788942].png",9.42477796076938,-2.0943951023932,-1.83259571459405,42.2116182637957,61.5285120854181,154.537513747889
"capturas/raw/img_[9.42477796076938, -2.0943951023931957, -1.5707963267948966, 15.23746213821158, 151.24914989230325, 165.09781379706808].png","capturas/raw1/img_[9.42477796076938, -2.0943951023931957, -1.5707963267948966, 15.23746213821158, 151.24914989230325, 165.09781379706808].png","capturas/raw2/img_[9.42477796076938, -2.0943951023931957, -1.5707963267948966, 15.23746213821158, 151.24914989230325, 165.09781379706808].png",9.42477796076938,-2.0943951023932,-1.5707963267949,15.2374621382116,151.249149892303,165.097813797068
"capturas/raw/img_[9.42477796076938, -2.0943951023931957, -1.308996938995747, 163.8956862679188, 148.32456929923893, 7.685577195421944].png","capturas/raw1/img_[9.42477796076938, -2.0943951023931957, -1.308996938995747, 163.8956862679188, 148.32456929923893, 7.685577195421944].png","capturas/raw2/img_[9.42477796076938, -2.0943951023931957, -1.308996938995747, 163.8956862679188, 148.32456929923893, 7.685577195421944].png",9.42477796076938,-2.0943951023932,-1.30899693899575,163.895686267919,148.324569299239,7.68557719542194
"capturas/raw/img_[9.42477796076938, -2.0943951023931957, 2.0, 76.21686781098897, 40.39840574026455, 100.21788215572592].png","capturas/raw1/img_[9.42477796076938, -2.0943951023931957, 2.0, 76.21686781098897, 40.39840574026455, 100.21788215572592].png","capturas/raw2/img_[9.42477796076938, -2.0943951023931957, 2.0, 76.21686781098897, 40.39840574026455, 100.21788215572592].png",9.42477796076938,-2.0943951023932,2,76.216867810989,40.3984057402646,100.217882155726
"capturas/raw/img_[9.42477796076938, -2.0943951023931957, 2.0943951023931953, 118.37870670204516, 170.8592170950172, 124.07037738509261].png","capturas/raw1/img_[9.42477796076938, -2.0943951023931957, 2.0943951023931953, 118.37870670204516, 170.8592170950172, 124.07037738509261].png","capturas/raw2/img_[9.42477796076938, -2.0943951023931957, 2.0943951023931953, 118.37870670204516, 170.8592170950172, 124.07037738509261].png",9.42477796076938,-2.0943951023932,2.0943951023932,118.378706702045,170.859217095017,124.070377385093
"capturas/raw/img_[9.42477796076938, -2.0943951023931957, 1.832595714594046, 58.42134657010921, 96.340357207026, 121.65244603204286].png","capturas/raw1/img_[9.42477796076938, -2.0943951023931957, 1.832595714594046, 58.42134657010921, 96.340357207026, 121.65244603204286].png","capturas/raw2/img_[9.42477796076938, -2.0943951023931957, 1.832595714594046, 58.42134657010921, 96.340357207026, 121.65244603204286].png",9.42477796076938,-2.0943951023932,1.83259571459405,58.4213465701092,96.340357207026,121.652446032043
"capturas/raw/img_[9.42477796076938, -2.0943951023931957, 1.5707963267948966, 137.7716622332342, 148.7185604230666, 60.968987166952175].png","capturas/raw1/img_[9.42477796076938, -2.0943951023931957, 1.5707963267948966, 137.7716622332342, 148.7185604230666, 60.968987166952175].png","capturas/raw2/img_[9.42477796076938, -2.0943951023931957, 1.5707963267948966, 137.7716622332342, 148.7185604230666, 60.968987166952175].png",9.42477796076938,-2.0943951023932,1.5707963267949,137.771662233234,148.718560423067,60.9689871669522
"capturas/raw/img_[9.42477796076938, -2.0943951023931957, 1.308996938995747, 81.06387880026728, 36.71091815025287, 167.71245050590588].png","capturas/raw1/img_[9.42477796076938, -2.0943951023931957, 1.308996938995747, 81.06387880026728, 36.71091815025287, 167.71245050590588].png","capturas/raw2/img_[9.42477796076938, -2.0943951023931957, 1.308996938995747, 81.06387880026728, 36.71091815025287, 167.71245050590588].png",9.42477796076938,-2.0943951023932,1.30899693899575,81.0638788002673,36.7109181502529,167.712450505906
"capturas/raw/img_[9.42477796076938, -1.884955592153876, -2.0, 50.338142706624694, 133.1675823758975, 72.47459686229112].png","capturas/raw1/img_[9.42477796076938, -1.884955592153876, -2.0, 50.338142706624694, 133.1675823758975, 72.47459686229112].png","capturas/raw2/img_[9.42477796076938, -1.884955592153876, -2.0, 50.338142706624694, 133.1675823758975, 72.47459686229112].png",9.42477796076938,-1.88495559215388,-2,50.3381427066247,133.167582375898,72.4745968622911
"capturas/raw/img_[9.42477796076938, -1.884955592153876, -2.0943951023931953, 95.09739084515266, 11.474291483026525, 165.5584162248442].png","capturas/raw1/img_[9.42477796076938, -1.884955592153876, -2.0943951023931953, 95.09739084515266, 11.474291483026525, 165.5584162248442].png","capturas/raw2/img_[9.42477796076938, -1.884955592153876, -2.0943951023931953, 95.09739084515266, 11.474291483026525, 165.5584162248442].png",9.42477796076938,-1.88495559215388,-2.0943951023932,95.0973908451527,11.4742914830265,165.558416224844
"capturas/raw/img_[9.42477796076938, -1.884955592153876, -1.832595714594046, 17.278136788863417, 85.53232656469604, 28.530579225869182].png","capturas/raw1/img_[9.42477796076938, -1.884955592153876, -1.832595714594046, 17.278136788863417, 85.53232656469604, 28.530579225869182].png","capturas/raw2/img_[9.42477796076938, -1.884955592153876, -1.832595714594046, 17.278136788863417, 85.53232656469604, 28.530579225869182].png",9.42477796076938,-1.88495559215388,-1.83259571459405,17.2781367888634,85.532326564696,28.5305792258692
"capturas/raw/img_[9.42477796076938, -1.884955592153876, -1.5707963267948966, 112.90242031547675, 10.562597487850404, 63.88702303034524].png","capturas/raw1/img_[9.42477796076938, -1.884955592153876, -1.5707963267948966, 112.90242031547675, 10.562597487850404, 63.88702303034524].png","capturas/raw2/img_[9.42477796076938, -1.884955592153876, -1.5707963267948966, 112.90242031547675, 10.562597487850404, 63.88702303034524].png",9.42477796076938,-1.88495559215388,-1.5707963267949,112.902420315477,10.5625974878504,63.8870230303452
"capturas/raw/img_[9.42477796076938, -1.884955592153876, -1.308996938995747, 34.88516751579328, 10.558752587135453, 54.47960001853143].png","capturas/raw1/img_[9.42477796076938, -1.884955592153876, -1.308996938995747, 34.88516751579328, 10.558752587135453, 54.47960001853143].png","capturas/raw2/img_[9.42477796076938, -1.884955592153876, -1.308996938995747, 34.88516751579328, 10.558752587135453, 54.47960001853143].png",9.42477796076938,-1.88495559215388,-1.30899693899575,34.8851675157933,10.5587525871355,54.4796000185314
"capturas/raw/img_[9.42477796076938, -1.884955592153876, 2.0, 37.02162546247206, 157.71371409150137, 10.5788193069216].png","capturas/raw1/img_[9.42477796076938, -1.884955592153876, 2.0, 37.02162546247206, 157.71371409150137, 10.5788193069216].png","capturas/raw2/img_[9.42477796076938, -1.884955592153876, 2.0, 37.02162546247206, 157.71371409150137, 10.5788193069216].png",9.42477796076938,-1.88495559215388,2,37.0216254624721,157.713714091501,10.5788193069216
