ruta_imagen1,ruta_imagen2,ruta_imagen3,ruta_imagen1d,ruta_imagen2d,ruta_imagen3d,px,py,pz,qw,qx,qy,qz,t1,t2,t3,t4,t5,t6
"capturas/raw/img_[8.63937979737193, -2.0943951023931957, -1.308996938995747, 106.15769980210344, 61.2041837900001, 144.62164137050112].png","capturas/raw1/img_[8.63937979737193, -2.0943951023931957, -1.308996938995747, 106.15769980210344, 61.2041837900001, 144.62164137050112].png","capturas/raw2/img_[8.63937979737193, -2.0943951023931957, -1.308996938995747, 106.15769980210344, 61.2041837900001, 144.62164137050112].png","capturas/deep/img_[8.63937979737193, -2.0943951023931957, -1.308996938995747, 106.15769980210344, 61.2041837900001, 144.62164137050112].png","capturas/deep1/img_[8.63937979737193, -2.0943951023931957, -1.308996938995747, 106.15769980210344, 61.2041837900001, 144.62164137050112].png","capturas/deep2/img_[8.63937979737193, -2.0943951023931957, -1.308996938995747, 106.15769980210344, 61.2041837900001, 144.62164137050112].png",0.896152679675817,0.096062397246443,0.107350267084077,0.401405013425186,0.875347584102587,-0.153984951418587,0.221199586210069,2.35619449019234,4.18879020478639,4.97418836818384,5.62673488723062,4.65551602538484,0.108379305370825
"capturas/raw/img_[8.63937979737193, -2.0943951023931957, 2.0, 157.2584351299502, 48.54656684196665, 58.925237744576066].png","capturas/raw1/img_[8.63937979737193, -2.0943951023931957, 2.0, 157.2584351299502, 48.54656684196665, 58.925237744576066].png","capturas/raw2/img_[8.63937979737193, -2.0943951023931957, 2.0, 157.2584351299502, 48.54656684196665, 58.925237744576066].png","capturas/deep/img_[8.63937979737193, -2.0943951023931957, 2.0, 157.2584351299502, 48.54656684196665, 58.925237744576066].png","capturas/deep1/img_[8.63937979737193, -2.0943951023931957, 2.0, 157.2584351299502, 48.54656684196665, 58.925237744576066].png","capturas/deep2/img_[8.63937979737193, -2.0943951023931957, 2.0, 157.2584351299502, 48.54656684196665, 58.925237744576066].png",0.808946471179359,0.06780160761446,0.178633570955812,-0.080547050569726,0.799343024789186,-0.389848678827817,0.450089889890452,2.35619449019234,4.18879020478639,2,0.178802450461333,4.56426969171061,2.37656997996012
"capturas/raw/img_[8.63937979737193, -2.0943951023931957, 2.0943951023931953, 90.13130234217253, 60.819998949390346, 92.12197052628794].png","capturas/raw1/img_[8.63937979737193, -2.0943951023931957, 2.0943951023931953, 90.13130234217253, 60.819998949390346, 92.12197052628794].png","capturas/raw2/img_[8.63937979737193, -2.0943951023931957, 2.0943951023931953, 90.13130234217253, 60.819998949390346, 92.12197052628794].png","capturas/deep/img_[8.63937979737193, -2.0943951023931957, 2.0943951023931953, 90.13130234217253, 60.819998949390346, 92.12197052628794].png","capturas/deep1/img_[8.63937979737193, -2.0943951023931957, 2.0943951023931953, 90.13130234217253, 60.819998949390346, 92.12197052628794].png","capturas/deep2/img_[8.63937979737193, -2.0943951023931957, 2.0943951023931953, 90.13130234217253, 60.819998949390346, 92.12197052628794].png",0.907215065159233,0.097254953320025,0.111138281307775,-0.054723207763545,0.966204108547591,-0.250686357239538,0.024725320054412,2.35619449019234,4.18879020478639,2.0943951023932,2.16670804165931,4.27133118477504,4.15737622577398
"capturas/raw/img_[8.63937979737193, -2.0943951023931957, 1.832595714594046, 42.3578503157019, 36.89662497723487, 16.8302008848241].png","capturas/raw1/img_[8.63937979737193, -2.0943951023931957, 1.832595714594046, 42.3578503157019, 36.89662497723487, 16.8302008848241].png","capturas/raw2/img_[8.63937979737193, -2.0943951023931957, 1.832595714594046, 42.3578503157019, 36.89662497723487, 16.8302008848241].png","capturas/deep/img_[8.63937979737193, -2.0943951023931957, 1.832595714594046, 42.3578503157019, 36.89662497723487, 16.8302008848241].png","capturas/deep1/img_[8.63937979737193, -2.0943951023931957, 1.832595714594046, 42.3578503157019, 36.89662497723487, 16.8302008848241].png","capturas/deep2/img_[8.63937979737193, -2.0943951023931957, 1.832595714594046, 42.3578503157019, 36.89662497723487, 16.8302008848241].png",0.924134899821886,0.073839693458302,0.041650054381858,0.672455937782373,-0.49903979770787,0.151566185514387,0.525157103592378,2.35619449019234,4.18879020478639,1.83259571459405,4.6587384726254,5.48069844133799,4.26383027046522
"capturas/raw/img_[8.63937979737193, -2.0943951023931957, 1.5707963267948966, 94.04256637686431, 116.81446467874804, 6.929717458533053].png","capturas/raw1/img_[8.63937979737193, -2.0943951023931957, 1.5707963267948966, 94.04256637686431, 116.81446467874804, 6.929717458533053].png","capturas/raw2/img_[8.63937979737193, -2.0943951023931957, 1.5707963267948966, 94.04256637686431, 116.81446467874804, 6.929717458533053].png","capturas/deep/img_[8.63937979737193, -2.0943951023931957, 1.5707963267948966, 94.04256637686431, 116.81446467874804, 6.929717458533053].png","capturas/deep1/img_[8.63937979737193, -2.0943951023931957, 1.5707963267948966, 94.04256637686431, 116.81446467874804, 6.929717458533053].png","capturas/deep2/img_[8.63937979737193, -2.0943951023931957, 1.5707963267948966, 94.04256637686431, 116.81446467874804, 6.929717458533053].png",0.893336509764519,0.173284402871877,0.11148420175968,0.702650415622826,-0.672069201892461,-0.166502990605511,-0.163957724466161,2.35619449019234,4.18879020478639,1.5707963267949,6.0779720763511,3.71712914951647,0.646532151353753
"capturas/raw/img_[8.63937979737193, -2.0943951023931957, 1.308996938995747, 88.22961312625496, 98.00322556149806, 168.13375618034567].png","capturas/raw1/img_[8.63937979737193, -2.0943951023931957, 1.308996938995747, 88.22961312625496, 98.00322556149806, 168.13375618034567].png","capturas/raw2/img_[8.63937979737193, -2.0943951023931957, 1.308996938995747, 88.22961312625496, 98.00322556149806, 168.13375618034567].png","capturas/deep/img_[8.63937979737193, -2.0943951023931957, 1.308996938995747, 88.22961312625496, 98.00322556149806, 168.13375618034567].png","capturas/deep1/img_[8.63937979737193, -2.0943951023931957, 1.308996938995747, 88.22961312625496, 98.00322556149806, 168.13375618034567].png","capturas/deep2/img_[8.63937979737193, -2.0943951023931957, 1.308996938995747, 88.22961312625496, 98.00322556149806, 168.13375618034567].png",0.900640611257489,0.148432369356238,0.091653698893241,0.569704303348676,0.818580849042771,0.03542032211172,-0.064092129843819,2.35619449019234,4.18879020478639,1.30899693899575,0.265018825741812,3.75544595380533,4.77093819367705
"capturas/raw/img_[8.63937979737193, -1.884955592153876, -2.0, 50.46224839589916, 6.341129951767361, 77.92370068391409].png","capturas/raw1/img_[8.63937979737193, -1.884955592153876, -2.0, 50.46224839589916, 6.341129951767361, 77.92370068391409].png","capturas/raw2/img_[8.63937979737193, -1.884955592153876, -2.0, 50.46224839589916, 6.341129951767361, 77.92370068391409].png","capturas/deep/img_[8.63937979737193, -1.884955592153876, -2.0, 50.46224839589916, 6.341129951767361, 77.92370068391409].png","capturas/deep1/img_[8.63937979737193, -1.884955592153876, -2.0, 50.46224839589916, 6.341129951767361, 77.92370068391409].png","capturas/deep2/img_[8.63937979737193, -1.884955592153876, -2.0, 50.46224839589916, 6.341129951767361, 77.92370068391409].png",0.955108501104076,0.062382868671915,0.056217174663993,-0.367159653322247,0.636634145638369,-0.611059035727969,-0.294104757586131,2.35619449019234,4.39822971502571,4.28318530717959,0.196765938463521,0.057944644588812,2.52547699775935
"capturas/raw/img_[8.63937979737193, -1.884955592153876, -2.0943951023931953, 167.30972260236388, 120.54999017653255, 122.38542191453142].png","capturas/raw1/img_[8.63937979737193, -1.884955592153876, -2.0943951023931953, 167.30972260236388, 120.54999017653255, 122.38542191453142].png","capturas/raw2/img_[8.63937979737193, -1.884955592153876, -2.0943951023931953, 167.30972260236388, 120.54999017653255, 122.38542191453142].png","capturas/deep/img_[8.63937979737193, -1.884955592153876, -2.0943951023931953, 167.30972260236388, 120.54999017653255, 122.38542191453142].png","capturas/deep1/img_[8.63937979737193, -1.884955592153876, -2.0943951023931953, 167.30972260236388, 120.54999017653255, 122.38542191453142].png","capturas/deep2/img_[8.63937979737193, -1.884955592153876, -2.0943951023931953, 167.30972260236388, 120.54999017653255, 122.38542191453142].png",0.791123520696057,0.162514787260311,0.149610047800106,0.005252909697237,0.789613318869203,0.399777406714996,0.465468837500759,2.35619449019234,4.39822971502571,4.18879020478639,3.94690461569576,1.1694693401219,3.00490107811914
"capturas/raw/img_[8.63937979737193, -1.884955592153876, -1.832595714594046, 168.48697713994937, 127.81545529147724, 61.668301606229015].png","capturas/raw1/img_[8.63937979737193, -1.884955592153876, -1.832595714594046, 168.48697713994937, 127.81545529147724, 61.668301606229015].png","capturas/raw2/img_[8.63937979737193, -1.884955592153876, -1.832595714594046, 168.48697713994937, 127.81545529147724, 61.668301606229015].png","capturas/deep/img_[8.63937979737193, -1.884955592153876, -1.832595714594046, 168.48697713994937, 127.81545529147724, 61.668301606229015].png","capturas/deep1/img_[8.63937979737193, -1.884955592153876, -1.832595714594046, 168.48697713994937, 127.81545529147724, 61.668301606229015].png","capturas/deep2/img_[8.63937979737193, -1.884955592153876, -1.832595714594046, 168.48697713994937, 127.81545529147724, 61.668301606229015].png",0.78183606309484,0.169830206723258,0.152666578194902,-0.424935747256816,0.650535447652249,0.155461357607558,0.609971317638784,2.35619449019234,4.39822971502571,4.45058959258554,5.12415915328077,2.1517491478863,5.11963384161301
"capturas/raw/img_[8.63937979737193, -1.884955592153876, -1.5707963267948966, 69.14263538452049, 74.1527354496322, 152.8181717908026].png","capturas/raw1/img_[8.63937979737193, -1.884955592153876, -1.5707963267948966, 69.14263538452049, 74.1527354496322, 152.8181717908026].png","capturas/raw2/img_[8.63937979737193, -1.884955592153876, -1.5707963267948966, 69.14263538452049, 74.1527354496322, 152.8181717908026].png","capturas/deep/img_[8.63937979737193, -1.884955592153876, -1.5707963267948966, 69.14263538452049, 74.1527354496322, 152.8181717908026].png","capturas/deep1/img_[8.63937979737193, -1.884955592153876, -1.5707963267948966, 69.14263538452049, 74.1527354496322, 152.8181717908026].png","capturas/deep2/img_[8.63937979737193, -1.884955592153876, -1.5707963267948966, 69.14263538452049, 74.1527354496322, 152.8181717908026].png",0.907899640712134,0.115213342632622,0.039885275034568,0.415073488746291,0.875243101171011,-0.231194443300023,-0.090623629257087,2.35619449019234,4.39822971502571,4.71238898038469,0.027597005546063,5.03769707065779,2.02172441849323
"capturas/raw/img_[8.63937979737193, -1.884955592153876, -1.308996938995747, 120.82085292004274, 57.01727300162068, 82.31023544672084].png","capturas/raw1/img_[8.63937979737193, -1.884955592153876, -1.308996938995747, 120.82085292004274, 57.01727300162068, 82.31023544672084].png","capturas/raw2/img_[8.63937979737193, -1.884955592153876, -1.308996938995747, 120.82085292004274, 57.01727300162068, 82.31023544672084].png","capturas/deep/img_[8.63937979737193, -1.884955592153876, -1.308996938995747, 120.82085292004274, 57.01727300162068, 82.31023544672084].png","capturas/deep1/img_[8.63937979737193, -1.884955592153876, -1.308996938995747, 120.82085292004274, 57.01727300162068, 82.31023544672084].png","capturas/deep2/img_[8.63937979737193, -1.884955592153876, -1.308996938995747, 120.82085292004274, 57.01727300162068, 82.31023544672084].png",0.878394112130645,0.088145039447624,0.132755634604054,-0.065145847803149,0.931318373937616,-0.273754120591271,0.231215886866592,2.35619449019234,4.39822971502571,4.97418836818384,1.44033208363187,0.468605237005462,0.628826453386473
"capturas/raw/img_[8.63937979737193, -1.884955592153876, 2.0, 73.0614184658122, 178.5707744590705, 107.09323547774919].png","capturas/raw1/img_[8.63937979737193, -1.884955592153876, 2.0, 73.0614184658122, 178.5707744590705, 107.09323547774919].png","capturas/raw2/img_[8.63937979737193, -1.884955592153876, 2.0, 73.0614184658122, 178.5707744590705, 107.09323547774919].png","capturas/deep/img_[8.63937979737193, -1.884955592153876, 2.0, 73.0614184658122, 178.5707744590705, 107.09323547774919].png","capturas/deep1/img_[8.63937979737193, -1.884955592153876, 2.0, 73.0614184658122, 178.5707744590705, 107.09323547774919].png","capturas/deep2/img_[8.63937979737193, -1.884955592153876, 2.0, 73.0614184658122, 178.5707744590705, 107.09323547774919].png",0.915605956533989,0.222334792333962,0.151086677086768,0.154060996251956,0.698714898371801,0.650059761037946,-0.255900385514414,2.35619449019234,4.39822971502571,2,3.94638008683777,2.64158585804363,0.279085255696337
"capturas/raw/img_[8.63937979737193, -1.884955592153876, 2.0943951023931953, 62.295202857782584, 82.50002255157904, 179.15169798388163].png","capturas/raw1/img_[8.63937979737193, -1.884955592153876, 2.0943951023931953, 62.295202857782584, 82.50002255157904, 179.15169798388163].png","capturas/raw2/img_[8.63937979737193, -1.884955592153876, 2.0943951023931953, 62.295202857782584, 82.50002255157904, 179.15169798388163].png","capturas/deep/img_[8.63937979737193, -1.884955592153876, 2.0943951023931953, 62.295202857782584, 82.50002255157904, 179.15169798388163].png","capturas/deep1/img_[8.63937979737193, -1.884955592153876, 2.0943951023931953, 62.295202857782584, 82.50002255157904, 179.15169798388163].png","capturas/deep2/img_[8.63937979737193, -1.884955592153876, 2.0943951023931953, 62.295202857782584, 82.50002255157904, 179.15169798388163].png",0.904943863760624,0.126630597505286,0.057357511352212,0.614487708777649,0.749756353648206,-0.220452453464116,-0.108032317789605,2.35619449019234,4.39822971502571,2.0943951023932,5.74653509316733,0.818613558245417,3.22250938285389
"capturas/raw/img_[8.63937979737193, -1.884955592153876, 1.832595714594046, 164.0850666551061, 108.97800417296864, 55.99830692623933].png","capturas/raw1/img_[8.63937979737193, -1.884955592153876, 1.832595714594046, 164.0850666551061, 108.97800417296864, 55.99830692623933].png","capturas/raw2/img_[8.63937979737193, -1.884955592153876, 1.832595714594046, 164.0850666551061, 108.97800417296864, 55.99830692623933].png","capturas/deep/img_[8.63937979737193, -1.884955592153876, 1.832595714594046, 164.0850666551061, 108.97800417296864, 55.99830692623933].png","capturas/deep1/img_[8.63937979737193, -1.884955592153876, 1.832595714594046, 164.0850666551061, 108.97800417296864, 55.99830692623933].png","capturas/deep2/img_[8.63937979737193, -1.884955592153876, 1.832595714594046, 164.0850666551061, 108.97800417296864, 55.99830692623933].png",0.799697394403893,0.148576682089874,0.174436169794462,-0.378796392204821,0.697553695047959,-0.00193293523629,0.60821739496575,2.35619449019234,4.39822971502571,1.83259571459405,0.722248668437786,2.16385395091707,5.73282446880292
"capturas/raw/img_[8.63937979737193, -1.884955592153876, 1.5707963267948966, 106.10620440297852, 170.7729579905726, 133.78545418431145].png","capturas/raw1/img_[8.63937979737193, -1.884955592153876, 1.5707963267948966, 106.10620440297852, 170.7729579905726, 133.78545418431145].png","capturas/raw2/img_[8.63937979737193, -1.884955592153876, 1.5707963267948966, 106.10620440297852, 170.7729579905726, 133.78545418431145].png","capturas/deep/img_[8.63937979737193, -1.884955592153876, 1.5707963267948966, 106.10620440297852, 170.7729579905726, 133.78545418431145].png","capturas/deep1/img_[8.63937979737193, -1.884955592153876, 1.5707963267948966, 106.10620440297852, 170.7729579905726, 133.78545418431145].png","capturas/deep2/img_[8.63937979737193, -1.884955592153876, 1.5707963267948966, 106.10620440297852, 170.7729579905726, 133.78545418431145].png",0.859768033931395,0.212799611927118,0.191119271684924,0.142933064416863,0.746135099994687,0.622014958940695,-0.189604700644076,2.35619449019234,4.39822971502571,1.5707963267949,5.57523948810664,1.12695469672521,1.83856273353999
"capturas/raw/img_[8.63937979737193, -1.884955592153876, 1.308996938995747, 129.12719275838887, 132.12700609342363, 135.0429517454841].png","capturas/raw1/img_[8.63937979737193, -1.884955592153876, 1.308996938995747, 129.12719275838887, 132.12700609342363, 135.0429517454841].png","capturas/raw2/img_[8.63937979737193, -1.884955592153876, 1.308996938995747, 129.12719275838887, 132.12700609342363, 135.0429517454841].png","capturas/deep/img_[8.63937979737193, -1.884955592153876, 1.308996938995747, 129.12719275838887, 132.12700609342363, 135.0429517454841].png","capturas/deep1/img_[8.63937979737193, -1.884955592153876, 1.308996938995747, 129.12719275838887, 132.12700609342363, 135.0429517454841].png","capturas/deep2/img_[8.63937979737193, -1.884955592153876, 1.308996938995747, 129.12719275838887, 132.12700609342363, 135.0429517454841].png",0.842975174115556,0.183919170593561,0.16784940794741,0.162445817402521,0.87385313611934,0.44179694167009,0.121686134106466,2.35619449019234,4.39822971502571,1.30899693899575,3.46348661479829,0.180114642653734,3.096060294713
